id;code;name;cargo_class_value
3211;122034;Плиты и плитки прессованные строительные из отходов древесины;3
3212;267055;Плиты и плитки стеклянные;3
3213;411390;Плиты и плитки чугунные;3
3214;404128;Плиты и плитки электрические бытовые;3
3215;251343;Плиты из тяжелого или мелкозернистого бетона тротуарные и площадочные, армированные или неармированные;2
3216;261383;Плиты керамзитовые;3
3217;261398;Плиты минераловатные на битумной связке;3
3218;261400;Плиты минераловатные на синтетическом связующем;3
3219;261415;Плиты минераловатные, не поименованные в алфавите;3
3220;261427;Плиты совелитовые;3
3221;261434;Плиты термоизоляционные из минеральной пробки;3
3222;261449;Плиты торфяные теплоизоляционные;3
3223;94027;Плиты фанерные;3
3224;261453;Плиты фиброцементные;3
3225;361401;ПЛОДОСУШИЛКИ;2
3226;415175;Пломбы металлические;3
3227;361416;Плуги всякие;2
3228;331355;ПОБЕДИТ;3
3229;753362;Поверхностно-активная добавка СПД;3
3230;753004;Поверхностно-активные, текстильно-вспомогательные вещества и отделочные препараты;3
3231;581248;Повидло фруктовое и ягодное;2
3232;391267;Повозки всякие, кроме деревянных;3
3233;693104;Повозки деревянные всякие;3
3234;125300;Поддоны деревянные;3
3235;411403;Поддоны для изложниц;3
3236;415184;Подковы металлические;3
3237;415194;Подносы металлические;3
3238;653111;Подошвы из кожи (в том числе из искусственной);3
3239;462278;Подошвы из полиуретана;3
3240;452210;Подошвы резиновые;3
3241;132430;ПОДПЕРГАМЕНТ;3
3242;81192;Подпорки деревянные (садовые, виноградные);1
3243;182054;Подстилка торфяная;1
3244;632172;Подушки ватные, волосяные, перовые, пуховые;3
3245;452225;Подушки резиновые;3
3246;416203;Подшипники из цветных металлов;3
3247;452239;Подшипники резиновые;3
3248;411418;Поковки и штамповки;3
3249;361420;Покровосдиратели;2
3250;653126;Покрышки (кожухи) кожаные;3
3251;453054;Покрышки автобусные, мотоциклетные, троллейбусные и др. резиновые, бывшие в употреблении, восстановленные;3
3252;452244;Покрышки автобусные, мотоциклетные, троллейбусные и другие резиновые новые;3
3253;692243;Покрышки автобусные, мотоциклетные, троллейбусные и другие резиновые старые;3
